t,root_x,root_y,root_z,action_min,action_max,action_mean
7.4620,4.328829,0.128145,2.039642,-0.985647,1.323332,0.074674
7.4820,4.343149,0.134175,2.035890,-1.078277,1.364604,0.064734
7.5020,4.356579,0.139535,2.033432,-1.489082,1.665750,-0.053730
7.5220,4.368551,0.143931,2.033935,-1.717960,1.480710,-0.023518
7.5420,4.379821,0.148270,2.036318,-1.687515,1.158809,0.005309
7.5620,4.390475,0.152284,2.039402,-1.575133,1.461433,0.024402
7.5820,4.400735,0.156062,2.042367,-1.267012,1.676196,0.059328
7.6020,4.410655,0.159438,2.044973,-1.267286,1.808686,0.072150
7.6220,4.420347,0.162290,2.046956,-1.322842,1.693959,0.061075
7.6420,4.429928,0.164612,2.048395,-1.424961,1.622779,0.049457
7.6620,4.439555,0.166442,2.049470,-1.525066,1.602790,0.039728
7.6820,4.449302,0.167864,2.050281,-1.682537,1.539835,0.024848
7.7020,4.459169,0.168829,2.050734,-1.798228,1.455132,0.016480
7.7220,4.469176,0.169426,2.050831,-1.864258,1.341473,0.006178
7.7420,4.479363,0.169693,2.050716,-1.938129,1.169968,-0.007961
7.7620,4.489807,0.169727,2.050367,-1.957139,1.148327,-0.017456
7.7820,4.500685,0.169534,2.049845,-1.892441,1.176069,-0.024223
7.8020,4.512080,0.169144,2.049154,-1.810688,1.258664,-0.030767
7.8220,4.524008,0.168644,2.048222,-1.726627,1.361366,-0.033232
7.8420,4.536494,0.167984,2.047053,-1.641057,1.470967,-0.025703
7.8620,4.549547,0.167120,2.045601,-1.505204,1.629330,-0.011229
7.8820,4.563127,0.165998,2.043666,-1.374965,1.824765,0.004923
7.9020,4.577217,0.164519,2.041143,-1.194572,1.914325,0.020837
7.9220,4.591883,0.162541,2.037840,-1.115027,1.914848,0.044413
7.9420,4.607069,0.159988,2.033771,-1.298198,1.547816,0.069483
7.9620,4.622005,0.157686,2.030913,-1.320299,1.530106,0.007746
7.9820,4.634826,0.156751,2.031654,-1.328557,1.479404,-0.035242
8.0020,4.647073,0.155802,2.034030,-1.334812,1.112710,-0.059816
8.0220,4.659341,0.154485,2.036985,-1.586392,0.620827,-0.096634
8.0420,4.671587,0.153077,2.039854,-1.932848,0.538521,-0.112620
8.0620,4.683824,0.151856,2.042518,-2.104315,0.595425,-0.100236
8.0820,4.696113,0.150925,2.045017,-2.106250,0.658859,-0.091118
8.1020,4.708480,0.150217,2.047226,-2.105234,0.618338,-0.088323
8.1220,4.720951,0.149742,2.048778,-2.045794,0.575630,-0.091902
8.1420,4.733443,0.149614,2.049858,-2.049079,0.695316,-0.084220
8.1620,4.746120,0.149682,2.050519,-2.026658,0.863216,-0.070016
8.1820,4.759061,0.150026,2.050907,-1.844054,1.027287,-0.038381
8.2020,4.772143,0.150667,2.050941,-1.654071,1.114267,-0.010578
8.2220,4.785169,0.151703,2.050522,-1.658339,1.208082,0.022061
8.2420,4.798014,0.153130,2.049290,-1.970826,1.286578,0.065718
8.2620,4.810904,0.154908,2.046886,-1.980842,2.161786,0.064283
8.2820,4.824718,0.156083,2.045653,-1.347244,2.734031,0.012767
8.3020,4.838654,0.156773,2.046867,-1.348420,2.805410,0.047442
8.3220,4.851934,0.158215,2.048346,-1.021150,2.686270,0.072463
8.3420,4.864436,0.159573,2.049484,-0.739317,2.457508,0.076466
8.3620,4.876142,0.160601,2.049660,-0.713352,2.031318,0.081329
8.3820,4.887021,0.160949,2.048582,-0.682045,1.611606,0.110190
8.4020,4.896915,0.160446,2.045712,-0.750106,1.598753,0.132523
8.4220,4.906345,0.159061,2.040148,-0.627485,1.919020,0.166278
8.4420,4.916276,0.158159,2.033079,-1.174364,2.297731,0.176562
8.4620,4.926988,0.158242,2.025414,-1.510409,3.118006,0.163707
8.4820,4.937242,0.159124,2.018420,-1.566134,3.720408,0.126787
8.5020,4.948350,0.159880,2.011603,-1.507632,4.102886,0.107775
8.5220,4.959891,0.160454,2.004521,-1.370365,4.311780,0.101898
8.5420,4.971531,0.161212,1.997254,-1.255475,4.312555,0.098951
8.5620,4.983368,0.162358,1.989963,-1.210031,3.888415,0.086091
8.5820,4.995384,0.163930,1.982963,-1.113657,3.286658,0.052968
8.6020,5.007654,0.165994,1.976075,-1.010554,2.715804,0.028359
8.6220,5.020119,0.168540,1.968937,-0.918131,2.085454,0.006134
8.6420,5.032753,0.171412,1.961427,-0.927099,1.451812,0.001948
8.6620,5.045437,0.174552,1.953584,-0.875216,1.906601,0.006235
8.6820,5.058348,0.177814,1.945418,-0.878357,2.342956,0.015111
8.7020,5.071838,0.181058,1.936531,-0.826389,2.698709,0.035765
8.7220,5.085847,0.184621,1.926823,-0.661881,3.038325,0.071405
8.7420,5.100747,0.188187,1.916107,-0.782475,3.184617,0.084164
8.7620,5.116580,0.191743,1.903778,-1.037223,3.384724,0.090128
8.7820,5.133083,0.195831,1.889280,-1.513819,3.537145,0.095757
8.8020,5.150033,0.201057,1.871250,-1.972787,3.384026,0.117626
8.8220,5.167132,0.207443,1.848886,-2.304458,3.972433,0.104389
8.8420,5.184665,0.214624,1.822274,-2.521356,4.764695,0.112398
8.8620,5.202898,0.222458,1.791438,-2.748394,5.465540,0.120291
8.8820,5.221622,0.230963,1.756214,-2.769658,5.873610,0.139557
8.9020,5.240457,0.239988,1.716598,-2.754540,6.115234,0.141231
8.9220,5.259329,0.249324,1.672679,-2.526683,6.063240,0.135499
8.9420,5.278262,0.258675,1.624370,-2.175371,5.829433,0.115671
8.9620,5.297409,0.267605,1.571414,-1.833797,5.281131,0.084456
8.9820,5.316764,0.275678,1.513771,-1.771765,4.242590,0.035984
9.0020,5.336102,0.282698,1.452001,-2.255477,2.945178,-0.025604
9.0220,5.354992,0.288818,1.387150,-2.820070,2.775234,-0.086453
9.0420,5.373388,0.294775,1.319707,-3.043696,3.606055,-0.113694
9.0620,5.391087,0.300639,1.249673,-3.144315,4.265205,-0.101800
9.0820,5.408223,0.306217,1.176918,-3.033925,5.267566,-0.078212
9.1020,5.424841,0.311452,1.101093,-2.983957,6.264100,-0.088598
9.1220,5.442016,0.316560,1.021756,-2.783691,7.512508,-0.087853
9.1420,5.460269,0.321687,0.938836,-2.934665,8.466221,-0.022518
9.1620,5.481376,0.326047,0.857984,-3.567577,8.555778,-0.064572
9.1820,5.512641,0.331682,0.795414,-3.272890,4.894780,-0.078704
9.2020,5.547275,0.342405,0.739154,-3.283538,3.440294,-0.150841
9.2220,5.578474,0.370103,0.698368,-5.756945,4.635912,-0.156568
9.2420,5.611699,0.400062,0.671172,-3.350139,3.281469,0.056873
9.2620,5.636505,0.436266,0.653007,-4.013874,3.629781,-0.032001
9.2820,5.647912,0.477900,0.641772,-4.942064,4.265815,-0.002744
9.3020,5.656311,0.511353,0.631565,-6.744777,4.146079,-0.065441
9.3220,5.664075,0.541294,0.620489,-4.940540,3.977248,0.048669
9.3420,5.674674,0.569950,0.608710,-2.021175,3.083057,0.070674
9.3620,5.691594,0.595243,0.595726,-1.440988,1.797589,-0.067851
9.3820,5.714476,0.619438,0.580646,-1.920193,3.307533,-0.099117
9.4020,5.739477,0.643317,0.564813,-2.201006,5.096128,-0.018721
9.4220,5.764768,0.668960,0.548328,-2.905946,5.331626,0.120822
9.4420,5.787629,0.694546,0.528362,-2.449728,3.289408,0.121936
9.4620,5.808579,0.719008,0.502811,-0.914892,3.021628,0.099338
9.4820,5.829157,0.744206,0.472317,-1.042109,3.549473,0.066843
9.5020,5.848246,0.769441,0.436834,-1.142218,3.451619,0.077042
9.5220,5.864339,0.794258,0.397048,-1.548769,4.100675,0.032958
9.5420,5.878239,0.818572,0.352531,-2.067377,6.320746,0.039849
9.5620,5.890939,0.843461,0.302610,-2.041634,6.187136,-0.006026
9.5820,5.903998,0.869647,0.248749,-1.928992,5.426511,0.062286
9.6020,5.917860,0.895115,0.193845,-1.312027,3.291961,0.133057
9.6220,5.928441,0.917585,0.143151,-1.683918,3.558790,0.168882
9.6420,5.933145,0.934427,0.119216,-1.416624,3.184321,0.356725
9.6620,5.939583,0.944231,0.111291,-1.030259,2.365740,0.285062
9.6820,5.950307,0.953331,0.108284,-1.401440,2.045848,0.215938
9.7020,5.964459,0.966651,0.105174,-3.054054,5.759368,0.183094
9.7220,5.981937,0.981873,0.098455,-3.674747,6.476544,0.079471
9.7420,5.999836,0.991701,0.092716,-3.524426,8.259061,-0.048124
9.7620,6.007153,0.998523,0.090078,-5.122018,11.425152,0.139444
9.7820,6.008285,1.009860,0.086866,-6.295813,11.417119,-0.012190
9.8020,6.012538,1.024087,0.076676,-6.575196,9.105677,-0.323928
9.8220,6.016245,1.039274,0.061074,-4.796410,7.597731,-0.107427
9.8420,6.015232,1.047900,0.056988,-6.937922,6.178019,-0.094886
9.8620,6.013827,1.051970,0.065115,-4.618006,6.714861,0.136193
9.8820,6.011650,1.055285,0.069146,-5.033213,6.506946,0.405710
9.9020,6.012292,1.055654,0.071638,-6.466402,9.875026,0.497144
9.9220,6.015323,1.051777,0.077023,-5.147494,8.916296,0.213068
9.9420,6.019325,1.045214,0.078463,-5.848437,10.549259,-0.162842
9.9620,6.028457,1.038108,0.077367,-7.712492,14.582032,-0.260429
9.9820,6.044952,1.031275,0.079640,-4.283925,20.227303,0.307911
10.0020,6.062079,1.036115,0.075688,-4.673355,7.835789,-0.308380
10.0220,6.078103,1.051397,0.075082,-3.594983,5.328048,-0.113690
10.0420,6.095807,1.054158,0.093643,-2.147764,4.167353,0.466311
10.0620,6.108847,1.052343,0.114092,-1.785777,4.520433,0.420094
10.0820,6.118303,1.047610,0.127759,-2.779282,9.681102,0.475886
10.1020,6.122727,1.035892,0.144814,-3.124522,10.199559,0.512090
10.1220,6.134935,1.016951,0.153430,-2.749093,8.037015,0.312718
10.1420,6.140763,1.000355,0.144504,-2.619183,7.450845,0.008417
10.1620,6.143615,0.987028,0.132838,-2.349535,6.929366,0.141162
10.1820,6.150125,0.973004,0.129161,-2.153168,6.821530,0.249185
10.2020,6.156716,0.958260,0.126124,-2.129338,6.955198,0.223467
10.2220,6.166456,0.943222,0.123522,-2.306142,7.008858,0.340917
10.2420,6.176688,0.929334,0.115396,-2.367215,5.553898,0.290484
10.2620,6.186858,0.920100,0.105953,-2.428293,3.142190,0.430385
10.2820,6.198283,0.922284,0.102351,-2.990927,5.356699,0.612482
10.3020,6.214612,0.932546,0.105810,-2.962718,6.496828,0.509829
10.3220,6.233905,0.938881,0.109763,-3.185356,6.963627,0.433849
10.3420,6.249061,0.939834,0.108501,-3.294354,7.588014,0.488178
10.3620,6.252295,0.943422,0.100166,-3.283909,8.246385,0.275898
10.3820,6.247072,0.951934,0.081524,-4.289567,9.031960,0.080972
10.4020,6.245910,0.961334,0.062488,-4.682716,10.912160,-0.046965
10.4220,6.252105,0.966483,0.054913,-6.209431,13.375885,0.035067
10.4420,6.259372,0.967636,0.055005,-7.734295,14.735405,0.241583
10.4620,6.263177,0.966514,0.061669,-6.327343,6.959104,-0.093671
10.4820,6.260301,0.963679,0.083574,-5.034080,5.694555,-0.006431
10.5020,6.262980,0.950295,0.126625,-1.861306,5.302090,0.802097
10.5220,6.273859,0.931926,0.160322,-2.567728,5.418406,0.698035
10.5420,6.277275,0.914654,0.177762,-2.227145,9.856267,0.861844
10.5620,6.275994,0.896451,0.188994,-3.345888,12.300907,0.784197
10.5820,6.273232,0.883080,0.187865,-3.257866,7.181082,0.145370
0.0120,0.000710,0.001497,0.899115,-2.882424,7.451465,0.095181
0.0320,-0.001259,-0.000341,0.897602,-1.608299,5.014216,0.240251
0.0520,-0.007798,-0.007010,0.899339,-1.619660,3.887302,0.440447
0.0720,-0.015584,-0.012990,0.901096,-2.899318,3.918726,0.276730
0.0920,-0.018777,-0.017986,0.902143,-3.469520,3.544736,0.034953
0.1120,-0.020161,-0.020877,0.902889,-1.977674,2.896918,-0.103889
0.1320,-0.021678,-0.022669,0.901527,-1.428565,1.742923,-0.037217
0.1520,-0.023997,-0.023753,0.898068,-0.770018,1.791541,0.020012
0.1720,-0.026524,-0.026377,0.892930,-1.387279,0.944753,-0.026430
0.1920,-0.028635,-0.030492,0.885571,-1.733153,1.236514,-0.109944
0.2120,-0.030252,-0.035046,0.875824,-1.942577,1.153478,-0.149003
0.2320,-0.032057,-0.040012,0.863317,-1.567066,1.086286,-0.092392
0.2520,-0.034156,-0.046006,0.849511,-0.958670,1.246766,-0.032987
0.2720,-0.038282,-0.055925,0.838976,-1.159006,2.006872,0.041493
0.2920,-0.042342,-0.066432,0.828359,-1.429931,2.047214,0.055556
0.3120,-0.048362,-0.074197,0.817736,-1.717229,1.643564,-0.026759
0.3320,-0.056555,-0.077944,0.810843,-2.442020,2.145746,-0.114457
0.3520,-0.064862,-0.080799,0.807366,-2.898373,2.519282,-0.145354
0.3720,-0.073204,-0.082304,0.808417,-3.173801,2.844738,-0.160101
0.3920,-0.081182,-0.082617,0.814015,-2.828105,2.786741,-0.115211
0.4120,-0.088610,-0.082757,0.822716,-1.233808,1.971135,-0.025614
0.4320,-0.095517,-0.084529,0.830778,-1.006466,1.611625,0.043928
0.4520,-0.102985,-0.086705,0.834775,-0.743056,0.560215,-0.013894
0.4720,-0.111450,-0.089498,0.835901,-0.933742,0.580009,-0.119791
0.4920,-0.119085,-0.092768,0.834161,-1.445902,0.405846,-0.115242
0.5120,-0.126566,-0.095408,0.829430,-1.536856,0.836602,-0.075818
0.5320,-0.135365,-0.095584,0.825174,-1.468575,1.074619,-0.086083
0.5520,-0.145697,-0.096160,0.822680,-2.603602,1.166780,-0.146901
0.5720,-0.158356,-0.099033,0.823718,-3.009834,1.894872,-0.208844
0.5920,-0.170414,-0.102822,0.827635,-2.725801,1.293290,-0.137081
0.6120,-0.181436,-0.107211,0.834702,-2.177760,1.166703,-0.052630
0.6320,-0.191642,-0.112858,0.842629,-1.311479,0.909259,0.055970
0.6520,-0.201724,-0.118808,0.847558,-1.337229,2.530296,0.088619
0.6720,-0.212272,-0.124484,0.847330,-1.522963,4.025929,0.040709
0.6920,-0.222231,-0.130568,0.841756,-1.664795,4.281191,-0.026334
0.7120,-0.232656,-0.136177,0.832579,-2.061463,3.462310,-0.068189
0.7320,-0.244303,-0.138188,0.831004,-2.264241,2.551995,-0.106579
0.7520,-0.254160,-0.140439,0.835455,-1.639467,2.037940,-0.058951
0.7720,-0.263039,-0.142237,0.842333,-1.591732,1.697041,-0.040603
0.7920,-0.272577,-0.143155,0.848732,-1.353213,1.639477,0.011904
0.8120,-0.282751,-0.143726,0.853018,-0.922507,1.440418,0.026781
0.8320,-0.292769,-0.144264,0.855241,-1.268715,1.115212,-0.024718
0.8520,-0.302259,-0.144690,0.856054,-1.338784,0.935843,-0.047414
0.8720,-0.311477,-0.144808,0.855688,-1.193593,0.750494,-0.031881
0.8920,-0.320608,-0.144359,0.854161,-0.970857,0.933157,-0.018762
0.9120,-0.329670,-0.143363,0.851179,-0.761929,1.081578,-0.041259
0.9320,-0.338117,-0.141833,0.845548,-1.340597,1.516580,-0.077679
0.9520,-0.345707,-0.139181,0.835405,-1.384050,1.641205,-0.098140
0.9720,-0.354144,-0.138284,0.823844,-1.563636,1.548203,-0.169823
0.9920,-0.363416,-0.141527,0.818597,-1.749178,1.718679,-0.174586
1.0120,-0.370810,-0.145790,0.817502,-1.903955,1.911596,-0.166399
1.0320,-0.376415,-0.150673,0.819270,-1.923575,1.933942,-0.132996
1.0520,-0.380745,-0.156087,0.823314,-1.882297,1.615458,-0.119474
1.0720,-0.384018,-0.161567,0.829168,-1.864348,1.093925,-0.104830
1.0920,-0.386257,-0.167175,0.836225,-1.711194,0.858113,-0.067502
1.1120,-0.387777,-0.173081,0.843571,-1.438812,0.776608,-0.056986
1.1320,-0.388868,-0.179341,0.849703,-1.121531,0.535427,-0.052133
1.1520,-0.390082,-0.186036,0.853532,-0.934270,0.428735,-0.049785
1.1720,-0.391765,-0.193447,0.854465,-1.089029,0.457329,-0.044688
1.1920,-0.393855,-0.201778,0.852227,-1.259327,0.467825,-0.014167
1.2120,-0.396172,-0.211033,0.846278,-1.626810,1.278585,0.011361
1.2320,-0.400078,-0.218242,0.839571,-2.441869,1.938971,-0.049401
1.2520,-0.404091,-0.222300,0.838238,-2.351754,2.160076,-0.069281
1.2720,-0.405927,-0.225589,0.841611,-2.032007,2.227031,-0.071020
1.2920,-0.406203,-0.228494,0.847818,-1.432787,2.265833,-0.034815
1.3120,-0.405914,-0.231652,0.854194,-1.215342,2.314779,0.044484
1.3320,-0.406077,-0.235409,0.858001,-1.097189,2.190745,0.029391
1.3520,-0.406558,-0.239580,0.858005,-0.825237,2.081846,-0.047100
1.3720,-0.406608,-0.244091,0.855052,-1.261761,2.085987,-0.054138
1.3920,-0.406406,-0.248611,0.849697,-1.211069,1.901437,-0.026406
1.4120,-0.406841,-0.251921,0.846273,-1.210207,1.583284,-0.060363
1.4320,-0.406428,-0.254891,0.844789,-1.186398,1.096740,-0.090700
1.4520,-0.404950,-0.257461,0.844548,-1.118086,0.833104,-0.098411
1.4720,-0.402844,-0.259353,0.844645,-1.042938,0.699194,-0.091302
1.4920,-0.400421,-0.260595,0.844483,-0.947470,0.557490,-0.077475
1.5120,-0.397769,-0.261453,0.843872,-0.956157,0.583961,-0.094119
1.5320,-0.394809,-0.262010,0.842488,-0.925512,0.579607,-0.106473
1.5520,-0.391375,-0.262084,0.839239,-1.539986,0.633686,-0.117193
1.5720,-0.387887,-0.262104,0.833499,-1.824245,1.079052,-0.167326
1.5920,-0.385053,-0.264769,0.830536,-1.723782,1.126831,-0.156978
1.6120,-0.381228,-0.268407,0.830471,-1.654638,1.234013,-0.129619
1.6320,-0.376442,-0.272463,0.831938,-1.527813,1.305630,-0.103950
1.6520,-0.371068,-0.276904,0.834259,-1.444008,1.190471,-0.080852
1.6720,-0.365234,-0.281709,0.837031,-1.432777,0.982815,-0.075961
1.6920,-0.358990,-0.286740,0.839802,-1.411219,0.706028,-0.084032
1.7120,-0.352350,-0.292030,0.842149,-1.433360,0.565594,-0.101226
1.7320,-0.345365,-0.297812,0.844008,-1.450089,0.615648,-0.107138
1.7520,-0.338032,-0.304038,0.845403,-1.456676,0.613072,-0.109637
1.7720,-0.330424,-0.310745,0.846191,-1.439073,0.614021,-0.110603
1.7920,-0.322529,-0.318013,0.846318,-1.367001,0.602152,-0.094838
1.8120,-0.314331,-0.325874,0.845736,-1.235810,0.535052,-0.080985
1.8320,-0.305868,-0.334292,0.844240,-1.014871,0.429883,-0.065930
1.8520,-0.297166,-0.343193,0.841506,-0.893368,0.799248,-0.037955
1.8720,-0.288295,-0.351911,0.837725,-1.076128,1.315849,-0.037908
1.8920,-0.278866,-0.359462,0.834249,-1.570955,1.926164,-0.037459
1.9120,-0.268841,-0.366381,0.832731,-1.731114,1.841780,-0.011390
1.9320,-0.259058,-0.373228,0.832990,-1.627903,1.826697,-0.015192
1.9520,-0.249221,-0.379815,0.834197,-1.480022,2.146469,-0.020206
1.9720,-0.238953,-0.386311,0.835353,-1.291576,2.381311,-0.020666
1.9920,-0.228347,-0.392692,0.835988,-1.190799,2.435901,-0.011571
2.0120,-0.217419,-0.398883,0.836072,-1.124519,2.161820,-0.002727
2.0320,-0.206151,-0.404951,0.835883,-1.003590,1.821145,0.001392
2.0520,-0.194629,-0.410900,0.835554,-1.092686,1.440762,0.003044
2.0720,-0.182682,-0.416695,0.835168,-1.229590,1.537343,0.005369
2.0920,-0.170177,-0.422244,0.834836,-1.331869,1.650476,0.005471
2.1120,-0.156987,-0.427599,0.834643,-1.442182,1.666634,-0.002220
2.1320,-0.143040,-0.432828,0.834591,-1.594231,1.568334,-0.006205
2.1520,-0.128415,-0.437867,0.834430,-1.648139,1.606713,0.007821
2.1720,-0.113276,-0.442674,0.833804,-1.613544,1.740789,0.032751
2.1920,-0.097753,-0.447242,0.832483,-1.460435,1.921530,0.060161
2.2120,-0.081824,-0.451643,0.830364,-1.241628,2.185217,0.093231
2.2320,-0.065504,-0.455830,0.827478,-0.908290,2.542496,0.133516
2.2520,-0.048728,-0.459596,0.824052,-0.658215,2.840032,0.186420
2.2720,-0.031492,-0.462703,0.820373,-0.685706,2.722990,0.212857
2.2920,-0.014326,-0.466230,0.818141,-0.875865,1.581507,0.094574
2.3120,0.001830,-0.470225,0.818196,-1.617211,1.884824,-0.015439
2.3320,0.016984,-0.473645,0.819696,-1.544016,1.582729,0.002048
2.3520,0.031241,-0.476649,0.822599,-1.589495,1.294114,-0.002546
2.3720,0.044528,-0.479743,0.826196,-1.566515,1.574620,0.010122
2.3920,0.057310,-0.482985,0.829746,-1.353921,1.718149,0.025868
2.4120,0.069805,-0.486415,0.832759,-1.106385,1.755468,0.013710
2.4320,0.082040,-0.490168,0.835060,-1.190786,1.611047,-0.008171
2.4520,0.094181,-0.494274,0.836668,-1.305048,1.056492,-0.017266
2.4720,0.106438,-0.498782,0.837963,-1.426031,0.763258,-0.041344
2.4920,0.118910,-0.503799,0.839183,-1.564429,1.170049,-0.056524
2.5120,0.131508,-0.509267,0.840267,-1.708307,1.453648,-0.056633
2.5320,0.144234,-0.515178,0.841048,-1.804238,1.536922,-0.054708
2.5520,0.157055,-0.521573,0.841416,-1.764667,1.487773,-0.051373
2.5720,0.170135,-0.528342,0.841406,-1.610871,1.296885,-0.049050
2.5920,0.183472,-0.535450,0.840772,-1.342049,1.132799,-0.038212
2.6120,0.197038,-0.542958,0.839085,-1.009046,1.025461,-0.027148
2.6320,0.210934,-0.550951,0.835940,-0.802971,1.010892,-0.008496
2.6520,0.225130,-0.558647,0.831819,-0.909902,1.108467,0.032475
2.6720,0.239068,-0.565210,0.828232,-1.439155,1.828718,0.014772
2.6920,0.251839,-0.569868,0.827225,-1.688717,1.890887,0.001771
2.7120,0.263888,-0.574022,0.828118,-1.599828,1.511004,-0.008790
2.7320,0.275501,-0.577973,0.829973,-1.487036,1.687252,-0.030963
2.7520,0.286849,-0.581774,0.831885,-1.274395,2.065915,-0.036167
2.7720,0.298016,-0.585386,0.833478,-1.146994,2.252145,-0.031791
2.7920,0.309113,-0.588779,0.834713,-1.157300,2.194151,-0.034741
2.8120,0.320203,-0.592005,0.835677,-1.168321,2.010374,-0.030894
2.8320,0.331379,-0.595029,0.836424,-1.212017,1.756316,-0.030217
2.8520,0.342699,-0.597823,0.837079,-1.275758,1.454551,-0.025139
2.8720,0.354329,-0.600414,0.837886,-1.363381,1.101405,-0.025501
2.8920,0.366354,-0.602792,0.839003,-1.472870,1.189639,-0.034701
2.9120,0.378814,-0.604949,0.840408,-1.588576,1.325946,-0.046690
2.9320,0.391750,-0.606877,0.841967,-1.678229,1.399727,-0.056050
2.9520,0.405217,-0.608572,0.843510,-1.724922,1.416016,-0.054117
2.9720,0.419223,-0.610037,0.844884,-1.734442,1.374581,-0.046006
2.9920,0.433735,-0.611274,0.845895,-1.696747,1.267937,-0.035689
3.0120,0.448698,-0.612290,0.846389,-1.624662,1.161388,-0.021826
3.0320,0.464110,-0.613068,0.846219,-1.488481,1.060656,-0.003302
3.0520,0.479990,-0.613596,0.845190,-1.290425,1.135142,0.021165
3.0720,0.496276,-0.613832,0.843086,-1.038630,1.361658,0.049175
3.0920,0.512882,-0.613715,0.839637,-0.695521,1.601629,0.089190
3.1120,0.529673,-0.613074,0.834590,-0.704929,1.573141,0.115252
3.1320,0.547104,-0.611700,0.827870,-0.801626,1.040709,0.114884
3.1520,0.563937,-0.611218,0.822296,-1.707035,1.528140,-0.063360
3.1720,0.578839,-0.611751,0.820553,-2.017999,1.626931,-0.102645
3.1920,0.592997,-0.612003,0.821741,-1.819866,1.215232,-0.058337
3.2120,0.606492,-0.612296,0.824629,-1.729914,1.357043,-0.050977
3.2320,0.619387,-0.612863,0.828098,-1.510635,1.641910,-0.009717
3.2520,0.631954,-0.613703,0.831341,-1.202788,1.806168,0.018317
3.2720,0.644316,-0.614863,0.833968,-1.202211,1.841246,0.015260
3.2920,0.656451,-0.616384,0.835967,-1.272648,1.637426,0.004392
3.3120,0.668542,-0.618297,0.837430,-1.379506,1.051347,-0.001781
3.3320,0.680748,-0.620563,0.838765,-1.550207,0.907730,-0.018813
3.3520,0.693104,-0.623298,0.840111,-1.712304,1.211953,-0.025687
3.3720,0.705585,-0.626453,0.841405,-1.863479,1.430171,-0.032500
3.3920,0.718223,-0.629918,0.842531,-2.022791,1.553599,-0.038626
3.4120,0.731107,-0.633685,0.843365,-2.110812,1.544586,-0.042632
3.4320,0.744364,-0.637792,0.843844,-2.113187,1.440154,-0.045395
3.4520,0.758081,-0.642219,0.843934,-2.048427,1.294375,-0.045867
3.4720,0.772238,-0.646945,0.843577,-1.916372,1.143598,-0.044267
3.4920,0.786790,-0.651957,0.842745,-1.739663,1.131378,-0.038967
3.5120,0.801682,-0.657236,0.841394,-1.534251,1.333770,-0.025991
3.5320,0.816864,-0.662798,0.839391,-1.295688,1.529126,-0.005042
3.5520,0.832303,-0.668646,0.836558,-0.974792,1.721541,0.025283
3.5720,0.847821,-0.674801,0.832553,-0.910646,1.872962,0.060091
3.5920,0.863396,-0.681317,0.827721,-1.097925,1.443119,0.109428
3.6120,0.878355,-0.686580,0.825259,-1.401038,1.955129,0.046539
3.6320,0.892178,-0.690699,0.826029,-1.643866,1.995409,0.007471
3.6520,0.905424,-0.694867,0.828531,-1.542171,1.481090,-0.029883
3.6720,0.918133,-0.699074,0.831769,-1.469023,0.911259,-0.067200
3.6920,0.930333,-0.703084,0.834817,-1.421778,1.389096,-0.074417
3.7120,0.942173,-0.706700,0.837293,-1.579172,1.736078,-0.066147
3.7320,0.953821,-0.709850,0.839201,-1.610883,1.862941,-0.060698
3.7520,0.965415,-0.712611,0.840676,-1.547049,1.838160,-0.047453
3.7720,0.977108,-0.715002,0.841764,-1.469579,1.632229,-0.046325
3.7920,0.988846,-0.717034,0.842605,-1.460076,1.423208,-0.030606
3.8120,1.000829,-0.718774,0.843422,-1.444190,1.146418,-0.016608
3.8320,1.013159,-0.720336,0.844344,-1.464634,0.865775,-0.014443
3.8520,1.025837,-0.721765,0.845290,-1.525649,0.843992,-0.017428
3.8720,1.038873,-0.723055,0.846129,-1.593406,0.931964,-0.024524
3.8920,1.052311,-0.724174,0.846793,-1.660084,0.974610,-0.028240
3.9120,1.066226,-0.725089,0.847251,-1.755242,1.004235,-0.034855
3.9320,1.080765,-0.725875,0.847522,-1.809069,1.010078,-0.040134
3.9520,1.095961,-0.726569,0.847546,-1.814977,0.999900,-0.033401
3.9720,1.111782,-0.727126,0.847163,-1.769193,0.968406,-0.016810
3.9920,1.128223,-0.727510,0.846195,-1.641872,0.897746,0.012892
4.0120,1.145140,-0.727693,0.844477,-1.451592,0.953557,0.050379
4.0320,1.162435,-0.727629,0.841788,-1.164535,1.147182,0.091434
4.0520,1.180161,-0.727218,0.837788,-0.616544,1.514043,0.152363
4.0720,1.198184,-0.725988,0.832087,-0.584560,1.544014,0.192226
4.0920,1.215588,-0.724458,0.826195,-0.879659,1.664225,0.093052
4.1120,1.230811,-0.724006,0.823278,-1.231876,2.005390,0.010722
4.1320,1.245217,-0.723880,0.822339,-1.448949,2.718328,0.041552
4.1520,1.259202,-0.723755,0.822566,-1.433689,3.549829,0.050043
4.1720,1.272432,-0.723706,0.823151,-1.592327,4.503206,0.091080
4.1920,1.285452,-0.723991,0.823233,-1.740218,5.194526,0.113848
4.2120,1.298374,-0.724637,0.822511,-1.922894,5.548213,0.108801
4.2320,1.311413,-0.725723,0.821348,-2.147482,5.585279,0.068444
4.2520,1.324803,-0.727321,0.820274,-2.364539,5.473646,0.031322
4.2720,1.338720,-0.729445,0.819922,-2.321236,5.154099,-0.003447
4.2920,1.353597,-0.732153,0.820863,-2.098066,4.526776,-0.038682
4.3120,1.369692,-0.735375,0.823592,-1.794131,3.414451,-0.060879
