AccelerationRaw[0],AccelerationRaw[1],AccelerationRaw[2],AngleVelocityRaw[0],AngleVelocityRaw[1],AngleVelocityRaw[2],AngleRaw[0],AngleRaw[1],AngleRaw[2],AccelerationValue[0],AccelerationValue[1],AccelerationValue[2],AngleVelocityValue[0],AngleVelocityValue[1],AngleVelocityValue[2],AngleValue[0],AngleValue[1],AngleValue[2],TargetMotorPosition[0],TargetMotorPosition[1],TargetMotorPosition[2],TargetMotorPosition[3],TargetMotorPosition[4],TargetMotorPosition[5],TargetMotorPosition[6],TargetMotorPosition[7],TargetMotorPosition[8],TargetMotorPosition[9],TargetMotorPosition[10],TargetMotorPosition[11],TargetMotorPosition[12],TargetMotorPosition[13],TargetMotorPosition[14],TargetMotorPosition[15],TargetMotorPosition[16],TargetMotorPosition[17],TargetMotorPosition[18],TargetMotorPosition[19],TargetMotorPosition[20],TargetMotorPosition[21],TargetMotorPosition[22],TargetMotorPosition[23],TargetMotorPosition[24],TargetMotorPosition[25],TargetMotorPosition[26],TargetMotorPosition[27],TargetMotorPosition[28],TargetMotorVelocity[0],TargetMotorVelocity[1],TargetMotorVelocity[2],TargetMotorVelocity[3],TargetMotorVelocity[4],TargetMotorVelocity[5],TargetMotorVelocity[6],TargetMotorVelocity[7],TargetMotorVelocity[8],TargetMotorVelocity[9],TargetMotorVelocity[10],TargetMotorVelocity[11],TargetMotorVelocity[12],TargetMotorVelocity[13],TargetMotorVelocity[14],TargetMotorVelocity[15],TargetMotorVelocity[16],TargetMotorVelocity[17],TargetMotorVelocity[18],TargetMotorVelocity[19],TargetMotorVelocity[20],TargetMotorVelocity[21],TargetMotorVelocity[22],TargetMotorVelocity[23],TargetMotorVelocity[24],TargetMotorVelocity[25],TargetMotorVelocity[26],TargetMotorVelocity[27],TargetMotorVelocity[28],CurrentMotorPosition[0],CurrentMotorPosition[1],CurrentMotorPosition[2],CurrentMotorPosition[3],CurrentMotorPosition[4],CurrentMotorPosition[5],CurrentMotorPosition[6],CurrentMotorPosition[7],CurrentMotorPosition[8],CurrentMotorPosition[9],CurrentMotorPosition[10],CurrentMotorPosition[11],CurrentMotorPosition[12],CurrentMotorPosition[13],CurrentMotorPosition[14],CurrentMotorPosition[15],CurrentMotorPosition[16],CurrentMotorPosition[17],CurrentMotorPosition[18],CurrentMotorPosition[19],CurrentMotorPosition[20],CurrentMotorPosition[21],CurrentMotorPosition[22],CurrentMotorPosition[23],CurrentMotorPosition[24],CurrentMotorPosition[25],CurrentMotorPosition[26],CurrentMotorPosition[27],CurrentMotorPosition[28],CurrentMotorVelocity[0],CurrentMotorVelocity[1],CurrentMotorVelocity[2],CurrentMotorVelocity[3],CurrentMotorVelocity[4],CurrentMotorVelocity[5],CurrentMotorVelocity[6],CurrentMotorVelocity[7],CurrentMotorVelocity[8],CurrentMotorVelocity[9],CurrentMotorVelocity[10],CurrentMotorVelocity[11],CurrentMotorVelocity[12],CurrentMotorVelocity[13],CurrentMotorVelocity[14],CurrentMotorVelocity[15],CurrentMotorVelocity[16],CurrentMotorVelocity[17],CurrentMotorVelocity[18],CurrentMotorVelocity[19],CurrentMotorVelocity[20],CurrentMotorVelocity[21],CurrentMotorVelocity[22],CurrentMotorVelocity[23],CurrentMotorVelocity[24],CurrentMotorVelocity[25],CurrentMotorVelocity[26],CurrentMotorVelocity[27],CurrentMotorVelocity[28],CurrentMotorTorque[0],CurrentMotorTorque[1],CurrentMotorTorque[2],CurrentMotorTorque[3],CurrentMotorTorque[4],CurrentMotorTorque[5],CurrentMotorTorque[6],CurrentMotorTorque[7],CurrentMotorTorque[8],CurrentMotorTorque[9],CurrentMotorTorque[10],CurrentMotorTorque[11],CurrentMotorTorque[12],CurrentMotorTorque[13],CurrentMotorTorque[14],CurrentMotorTorque[15],CurrentMotorTorque[16],CurrentMotorTorque[17],CurrentMotorTorque[18],CurrentMotorTorque[19],CurrentMotorTorque[20],CurrentMotorTorque[21],CurrentMotorTorque[22],CurrentMotorTorque[23],CurrentMotorTorque[24],CurrentMotorTorque[25],CurrentMotorTorque[26],CurrentMotorTorque[27],CurrentMotorTorque[28],TargetMotorTorque[0],TargetMotorTorque[1],TargetMotorTorque[2],TargetMotorTorque[3],TargetMotorTorque[4],TargetMotorTorque[5],TargetMotorTorque[6],TargetMotorTorque[7],TargetMotorTorque[8],TargetMotorTorque[9],TargetMotorTorque[10],TargetMotorTorque[11],TargetMotorTorque[12],TargetMotorTorque[13],TargetMotorTorque[14],TargetMotorTorque[15],TargetMotorTorque[16],TargetMotorTorque[17],TargetMotorTorque[18],TargetMotorTorque[19],TargetMotorTorque[20],TargetMotorTorque[21],TargetMotorTorque[22],TargetMotorTorque[23],TargetMotorTorque[24],TargetMotorTorque[25],TargetMotorTorque[26],TargetMotorTorque[27],TargetMotorTorque[28],TargetMotorDamping[0],TargetMotorDamping[1],TargetMotorDamping[2],TargetMotorDamping[3],TargetMotorDamping[4],TargetMotorDamping[5],TargetMotorDamping[6],TargetMotorDamping[7],TargetMotorDamping[8],TargetMotorDamping[9],TargetMotorDamping[10],TargetMotorDamping[11],TargetMotorDamping[12],TargetMotorDamping[13],TargetMotorDamping[14],TargetMotorDamping[15],TargetMotorDamping[16],TargetMotorDamping[17],TargetMotorDamping[18],TargetMotorDamping[19],TargetMotorDamping[20],TargetMotorDamping[21],TargetMotorDamping[22],TargetMotorDamping[23],TargetMotorDamping[24],TargetMotorDamping[25],TargetMotorDamping[26],TargetMotorDamping[27],TargetMotorDamping[28],TargetMotorStiffness[0],TargetMotorStiffness[1],TargetMotorStiffness[2],TargetMotorStiffness[3],TargetMotorStiffness[4],TargetMotorStiffness[5],TargetMotorStiffness[6],TargetMotorStiffness[7],TargetMotorStiffness[8],TargetMotorStiffness[9],TargetMotorStiffness[10],TargetMotorStiffness[11],TargetMotorStiffness[12],TargetMotorStiffness[13],TargetMotorStiffness[14],TargetMotorStiffness[15],TargetMotorStiffness[16],TargetMotorStiffness[17],TargetMotorStiffness[18],TargetMotorStiffness[19],TargetMotorStiffness[20],TargetMotorStiffness[21],TargetMotorStiffness[22],TargetMotorStiffness[23],TargetMotorStiffness[24],TargetMotorStiffness[25],TargetMotorStiffness[26],TargetMotorStiffness[27],TargetMotorStiffness[28],DanceNet1NetLastAction[0],DanceNet1NetLastAction[1],DanceNet1NetLastAction[2],DanceNet1NetLastAction[3],DanceNet1NetLastAction[4],DanceNet1NetLastAction[5],DanceNet1NetLastAction[6],DanceNet1NetLastAction[7],DanceNet1NetLastAction[8],DanceNet1NetLastAction[9],DanceNet1NetLastAction[10],DanceNet1NetLastAction[11],DanceNet1NetLastAction[12],DanceNet1NetLastAction[13],DanceNet1NetLastAction[14],DanceNet1NetLastAction[15],DanceNet1NetLastAction[16],DanceNet1NetLastAction[17],DanceNet1NetLastAction[18],DanceNet1NetLastAction[19],DanceNet1NetLastAction[20],DanceNet1NetLastAction[21],DanceNet1NetLastAction[22],DanceNet1NetLastAction[23],DanceNet1NetLastAction[24],DanceNet1NetLastAction[25],DanceNet1NetLastAction[26],DanceNet1NetLastAction[27],DanceNet1NetLastAction[28],DanceNet1InferenceTime,DanceNet1Action[0],DanceNet1Action[1],DanceNet1Action[2],DanceNet1Action[3],DanceNet1Action[4],DanceNet1Action[5],DanceNet1Action[6],DanceNet1Action[7],DanceNet1Action[8],DanceNet1Action[9],DanceNet1Action[10],DanceNet1Action[11],DanceNet1Action[12],DanceNet1Action[13],DanceNet1Action[14],DanceNet1Action[15],DanceNet1Action[16],DanceNet1Action[17],DanceNet1Action[18],DanceNet1Action[19],DanceNet1Action[20],DanceNet1Action[21],DanceNet1Action[22],DanceNet1Action[23],DanceNet1Action[24],DanceNet1Action[25],DanceNet1Action[26],DanceNet1Action[27],DanceNet1Action[28],DanceNet1RefTraj[0],DanceNet1RefTraj[1],DanceNet1RefTraj[2],DanceNet1RefTraj[3],DanceNet1RefTraj[4],DanceNet1RefTraj[5],DanceNet1RefTraj[6],DanceNet1RefTraj[7],DanceNet1RefTraj[8],DanceNet1RefTraj[9],DanceNet1RefTraj[10],DanceNet1RefTraj[11],DanceNet1RefTraj[12],DanceNet1RefTraj[13],DanceNet1RefTraj[14],DanceNet1RefTraj[15],DanceNet1RefTraj[16],DanceNet1RefTraj[17],DanceNet1RefTraj[18],DanceNet1RefTraj[19],DanceNet1RefTraj[20],DanceNet1RefTraj[21],DanceNet1RefTraj[22],DanceNet1RefTraj[23],DanceNet1RefTraj[24],DanceNet1RefTraj[25],DanceNet1RefTraj[26],DanceNet1RefTraj[27],DanceNet1RefTraj[28],DanceNet1RefVel[0],DanceNet1RefVel[1],DanceNet1RefVel[2],DanceNet1RefVel[3],DanceNet1RefVel[4],DanceNet1RefVel[5],DanceNet1RefVel[6],DanceNet1RefVel[7],DanceNet1RefVel[8],DanceNet1RefVel[9],DanceNet1RefVel[10],DanceNet1RefVel[11],DanceNet1RefVel[12],DanceNet1RefVel[13],DanceNet1RefVel[14],DanceNet1RefVel[15],DanceNet1RefVel[16],DanceNet1RefVel[17],DanceNet1RefVel[18],DanceNet1RefVel[19],DanceNet1RefVel[20],DanceNet1RefVel[21],DanceNet1RefVel[22],DanceNet1RefVel[23],DanceNet1RefVel[24],DanceNet1RefVel[25],DanceNet1RefVel[26],DanceNet1RefVel[27],DanceNet1RefVel[28],AlterAngleValue[0],AlterAngleValue[1],AlterAngleValue[2],WalkNet1NetLastAction[0],WalkNet1NetLastAction[1],WalkNet1NetLastAction[2],WalkNet1NetLastAction[3],WalkNet1NetLastAction[4],WalkNet1NetLastAction[5],WalkNet1NetLastAction[6],WalkNet1NetLastAction[7],WalkNet1NetLastAction[8],WalkNet1NetLastAction[9],WalkNet1NetLastAction[10],WalkNet1NetLastAction[11],WalkNet1NetLastAction[12],WalkNet1NetLastAction[13],WalkNet1NetLastAction[14],WalkNet1NetLastAction[15],WalkNet1NetLastAction[16],WalkNet1NetLastAction[17],WalkNet1NetLastAction[18],WalkNet1NetLastAction[19],WalkNet1NetLastAction[20],WalkNet1NetLastAction[21],WalkNet1NetLastAction[22],WalkNet1NetLastAction[23],WalkNet1NetLastAction[24],WalkNet1NetLastAction[25],WalkNet1NetLastAction[26],WalkNet1NetLastAction[27],WalkNet1NetLastAction[28],WalkNet1Action[0],WalkNet1Action[1],WalkNet1Action[2],WalkNet1Action[3],WalkNet1Action[4],WalkNet1Action[5],WalkNet1Action[6],WalkNet1Action[7],WalkNet1Action[8],WalkNet1Action[9],WalkNet1Action[10],WalkNet1Action[11],WalkNet1Action[12],WalkNet1Action[13],WalkNet1Action[14],WalkNet1Action[15],WalkNet1Action[16],WalkNet1Action[17],WalkNet1Action[18],WalkNet1Action[19],WalkNet1Action[20],WalkNet1Action[21],WalkNet1Action[22],WalkNet1Action[23],WalkNet1Action[24],WalkNet1Action[25],WalkNet1Action[26],WalkNet1Action[27],WalkNet1Action[28],WalkNet1InferenceTime,WalkNet1NetProjectedGravity[0],WalkNet1NetProjectedGravity[1],WalkNet1NetProjectedGravity[2],WalkNet1NetUserCommand3[0],WalkNet1NetUserCommand3[1],WalkNet1NetUserCommand3[2],DepthCenterDistance,DepthMinDistance,DepthMaxDistance
-25.5768,-0.0105189,18.3185,-0.00023323,0.291935,-0.000152746,-4.66549e-07,0.000583871,-3.05628e-07,-25.5768,-0.0105189,18.3185,-0.00023323,0.291935,-0.000152746,-4.66549e-07,0.000583871,-3.05628e-07,-0.156863,0.0965194,0.201723,0.785677,0.167704,-0.0449489,-0.332396,-0.257694,0.102234,0.312904,0.630377,0.064423,0.0306303,-0.0105746,0.0833855,0.203241,0.193379,-0.0605134,0.2618,0.0418322,-0.131585,0.0188013,0.303949,-0.324103,-0.0527632,0.613994,0.00200498,0.00784873,0.0120604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308798,7.07524e-05,0.000165981,0.664486,-0.357702,1.18883e-05,-0.308798,-7.08959e-05,-0.000165921,0.664486,-0.357702,-1.19761e-05,2.39403e-07,6.62686e-07,-0.00224093,0.200114,0.199635,0.000571391,0.598005,6.84974e-05,0.00149099,-3.62506e-05,0.200114,-0.199635,-0.000570621,0.598006,-6.84586e-05,0.00149089,3.63864e-05,1.60108,0.0353762,0.0829906,-2.25689,2.64918,0.00594416,1.60103,-0.035448,-0.0829604,-2.25679,2.64914,-0.00598803,0.000119702,0.000331343,-1.12047,0.0571304,-0.182478,0.285695,-0.997611,0.0342487,0.745497,-0.0181253,0.0567287,0.182629,-0.285311,-0.996957,-0.0342293,0.745446,0.0181932,12.5359,-8.05092e-17,-3.46e-17,-66.2969,10.346,1.08914e-18,12.5359,-4.86358e-17,4.26881e-18,-66.2969,10.346,-4.96118e-17,-2.09687e-17,6.62772e-18,-3.74733e-16,-2.85013,-2.85013,-1.13985e-16,-8.55037,-6.40488e-17,-7.81728e-17,5.24105e-17,-2.85013,2.85013,8.89167e-17,-8.55037,1.05828e-16,-7.83488e-17,-2.99997e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55789,2.55789,2.55789,6.3088,6.3088,1.81445,2.55789,2.55789,1.81445,6.3088,6.3088,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,0.907223,0.907223,0.907223,0.907223,1.06814,1.06814,1.06814,1.06814,40.1792,40.1792,40.1792,99.0984,99.0984,28.5012,40.1792,40.1792,28.5012,99.0984,99.0984,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,14.2506,14.2506,14.2506,14.2506,16.7783,16.7783,16.7783,16.7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66549e-07,0.000583871,-3.05628e-07,0.0073904,0.237015,0.190127,-0.0150966,-0.282968,-0.0241111,-0.137977,-0.120305,0.0698401,-0.245896,0.187843,0.283331,-0.0372493,0.0953815,0.0269122,0.176276,-0.470633,-0.300026,0.105351,0.368413,0.233104,0.0428689,0.161882,0.332734,-1.0155,1.51344,2.83287,-0.102488,0.146891,-0.156863,0.0965194,0.201723,0.785677,0.167704,-0.0449489,-0.332396,-0.257694,0.102234,0.312904,0.630377,0.064423,0.0306303,-0.0105746,0.0833855,0.203241,0.193379,-0.0605134,0.2618,0.0418322,-0.131585,0.0188013,0.303949,-0.324103,-0.0527632,0.613994,0.00200498,0.00784873,0.0120604,1.125,0.000583871,4.66548e-07,-1,0.6,0,0,0,0,0
2.35753,-0.298237,-1.03743,-0.0818214,-0.0479327,-0.0585939,-0.00072531,0.0014799,-0.00107297,2.35753,-0.298237,-1.03743,-0.0818214,-0.0479327,-0.0585939,-0.00072531,0.0014799,-0.00107297,-0.111498,-0.0786923,0.179982,0.723497,-0.136576,-0.0216068,-0.334037,-0.21404,0.0134295,0.426171,0.806132,0.104945,0.0337479,0.0109914,0.059559,0.180785,0.198435,-0.0471073,0.2618,0.0534784,-0.109175,0.00815755,0.381264,-0.188938,-0.0116454,0.610416,0.0030796,-0.00161607,0.0149029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304759,0.00962728,0.021783,0.659924,-0.249405,-0.00721466,-0.293349,-0.00296296,-0.00417761,0.609077,-0.162048,0.00906321,0.00110701,0.000239522,-0.00557146,0.215649,0.20045,-0.00693378,0.553795,0.00722673,-0.00114064,0.00480488,0.202512,-0.199852,-0.00173794,0.591083,0.000383001,0.00224801,0.00286977,-0.147142,0.859879,2.31195,0.772903,6.65353,-0.584404,0.897642,-0.428944,-0.262249,-4.1623,12.7821,0.875698,-0.0212066,0.171755,0.0803032,1.40582,0.15178,-0.765497,-3.73859,0.575459,-0.952588,0.318382,0.246155,-0.119616,-0.0401352,-0.247992,0.034464,-0.0792816,0.237081,6.21186,1.39123,1.96579,8.86546,-0.541767,-0.0413537,-3.85233,-9.37931,3.55084,-4.24791,-2.35288,0.0502166,0.387753,-0.494494,2.48824,-1.37923,-0.225763,-0.219177,-1.91616,-0.0187814,-1.21003,-0.106266,1.2597,-1.6856,-0.698863,0.672209,-0.0100979,0.172651,-0.0938155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55789,2.55789,2.55789,6.3088,6.3088,1.81445,2.55789,2.55789,1.81445,6.3088,6.3088,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,0.907223,0.907223,0.907223,0.907223,1.06814,1.06814,1.06814,1.06814,40.1792,40.1792,40.1792,99.0984,99.0984,28.5012,40.1792,40.1792,28.5012,99.0984,99.0984,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,14.2506,14.2506,14.2506,14.2506,16.7783,16.7783,16.7783,16.7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00072531,0.0014799,-0.00107297,-0.0438132,0.4133,0.1358,-0.00356796,0.0252223,0.0250614,-0.107409,-0.0265527,0.0769486,-0.221364,0.139809,0.366183,-0.0402469,0.121936,0.0413364,-0.143718,-0.390908,-0.24893,-0.021692,0.328706,0.0306207,0.0186,0.200037,0.155411,-0.69249,0.645705,3.33408,-0.0492655,0.239285,-0.111498,-0.0786923,0.179982,0.723497,-0.136576,-0.0216068,-0.334037,-0.21404,0.0134295,0.426171,0.806132,0.104945,0.0337479,0.0109914,0.059559,0.180785,0.198435,-0.0471073,0.2618,0.0534784,-0.109175,0.00815755,0.381264,-0.188938,-0.0116454,0.610416,0.0030796,-0.00161607,0.0149029,0.772,0.0014799,0.000725309,-0.999999,0.6,0,0,0,0,0
-0.317024,5.36071,6.29756,-0.0132595,-0.282438,0.343908,-0.00377433,-0.00312069,0.00479016,-0.317024,5.36071,6.29756,-0.0132595,-0.282438,0.343908,-0.00377433,-0.00312069,0.00479016,-0.390849,-0.289616,-0.0791739,0.311661,-0.600966,0.116019,-0.312295,0.367867,-0.162012,0.459704,-0.087267,-0.0231441,0.000524347,-0.00911609,-0.149333,0.243313,0.525504,0.105302,0.2618,0.0191041,-0.0487177,0.0247741,0.255865,-0.259532,0.0105585,0.577996,-4.91779e-05,-0.0606264,0.0176782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289645,0.00433179,0.0883915,0.679609,-0.200466,-0.0141472,-0.279238,-0.0470818,-0.0112827,0.525991,0.213865,0.0477157,-0.0203857,0.028583,-0.00489103,0.247017,0.20382,-0.024988,0.44317,0.0259862,-0.0416099,0.00616881,0.222493,-0.201454,-0.0081351,0.582032,0.00151216,-0.00329331,0.00760185,0.763568,-0.690535,1.57594,0.468124,1.00604,-0.131855,0.158322,-1.65795,-0.217287,-1.01833,6.58141,1.5161,-0.948955,0.982788,0.0752067,0.50097,-0.0312065,-0.435083,-2.76014,0.476204,-1.20875,-0.0101552,0.876683,-0.0731812,-0.23728,-0.17024,0.029158,-0.171889,0.0967275,5.27566,-1.36559,-0.594957,1.64168,-0.0557701,0.0262474,-2.74169,-2.11483,1.03199,1.15015,-1.3581,-0.148001,1.6057,-2.58137,1.71714,-1.47064,-0.11755,0.168235,0.0436807,-0.0385469,0.108831,0.0378991,1.49782,0.212532,0.146662,0.726891,-0.00546702,0.202958,0.0173443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55789,2.55789,2.55789,6.3088,6.3088,1.81445,2.55789,2.55789,1.81445,6.3088,6.3088,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,0.907223,0.907223,0.907223,0.907223,1.06814,1.06814,1.06814,1.06814,40.1792,40.1792,40.1792,99.0984,99.0984,28.5012,40.1792,40.1792,28.5012,99.0984,99.0984,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,14.2506,14.2506,14.2506,14.2506,16.7783,16.7783,16.7783,16.7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377433,-0.00312069,0.00479016,0.0987587,0.127378,-0.340494,0.742182,-0.135739,-0.0207856,0.240099,0.0240745,0.00119556,-0.0747903,-0.295358,-0.144005,-0.000539106,0.0435593,-0.000660099,-0.528934,0.671846,-0.111081,-0.813768,-0.144598,-0.369404,0.0564875,0.237288,-1.01904,-0.596862,-0.678619,-0.591164,0.264534,-0.0527708,-0.390849,-0.289616,-0.0791739,0.311661,-0.600966,0.116019,-0.312295,0.367867,-0.162012,0.459704,-0.087267,-0.0231441,0.000524347,-0.00911609,-0.149333,0.243313,0.525504,0.105302,0.2618,0.0191041,-0.0487177,0.0247741,0.255865,-0.259532,0.0105585,0.577996,-4.91779e-05,-0.0606264,0.0176782,0.619,-0.000351364,0.00293863,-0.999996,0.6,0,0,1.76875,1.32794,3
3.26255,6.42702,10.3532,0.215518,-0.342275,0.197424,-0.00245214,-0.00632225,0.00746055,3.26255,6.42702,10.3532,0.215518,-0.342275,0.197424,-0.00245214,-0.00632225,0.00746055,-0.344335,0.0119846,-0.158623,0.295099,-0.489444,0.124659,-0.369499,0.236768,-0.0936727,0.482089,-0.087267,0.00679809,-0.0314786,-0.000675772,-0.115389,0.287643,0.379596,0.0406593,0.2618,0.0110921,-0.0615009,0.0270352,0.232653,-0.390518,-0.0424953,0.58041,0.00144058,-0.0510366,0.0125134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278048,-0.00374619,0.0860587,0.669468,-0.247777,-0.00315551,-0.276416,-0.0542946,-0.0126804,0.532928,0.171999,0.0540387,-0.0272064,0.0303066,-0.00352548,0.251563,0.200179,-0.0234624,0.418644,0.0276187,-0.0487736,0.00484981,0.230479,-0.204407,-0.00837068,0.584042,0.00151947,-0.00844653,0.00851576,1.34603,-0.986364,-1.6343,-2.44322,-5.41795,1.75308,0.384621,-0.0959379,-0.0789478,0.961239,-6.34262,-0.0152584,-0.451329,-0.338191,0.266468,0.476866,-0.507195,0.531139,-2.29826,-0.0258024,-0.384601,-0.146888,0.757787,-0.435965,0.141265,0.389545,-0.016081,-0.708357,0.100034,-7.82341,-9.09242,-4.12287,-24.3094,1.29701,0.537006,-2.34706,17.9959,-4.1214,-13.3579,13.1621,-1.31387,0.879098,-1.02603,-4.47009,-0.540251,5.04032,2.94105,-0.245073,-0.14533,0.444744,0.440028,-0.31166,-0.46061,0.194296,-0.447749,-0.0143336,-0.181522,0.0575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55789,2.55789,2.55789,6.3088,6.3088,1.81445,2.55789,2.55789,1.81445,6.3088,6.3088,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,1.81445,1.81445,0.907223,0.907223,0.907223,0.907223,0.907223,0.907223,1.06814,1.06814,1.06814,1.06814,40.1792,40.1792,40.1792,99.0984,99.0984,28.5012,40.1792,40.1792,28.5012,99.0984,99.0984,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,28.5012,28.5012,14.2506,14.2506,14.2506,14.2506,14.2506,14.2506,16.7783,16.7783,16.7783,16.7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245214,-0.00632225,0.00746055,0.199836,0.0744519,-0.263099,0.409496,-0.434399,-0.00154083,0.0927073,-0.0968936,-0.0717744,-0.0873317,-0.262953,-0.0590535,-0.105011,0.025291,0.0193364,0.0218879,0.432417,-0.140228,-0.685047,-0.289697,-0.213583,0.0616429,0.167963,-1.06627,-0.533024,-0.360588,-0.888373,0.284234,0.0155003,-0.344335,0.0119846,-0.158623,0.295099,-0.489444,0.124659,-0.369499,0.236768,-0.0936727,0.482089,-0.087267,0.00679809,-0.0314786,-0.000675772,-0.115389,0.287643,0.379596,0.0406593,0.2618,0.0110921,-0.0615009,0.0270352,0.232653,-0.390518,-0.0424953,0.58041,0.00144058,-0.0510366,0.0125134,0.51,-0.00563872,0.00288076,-0.99998,0.6,0,0,1.76875,1.32794,3
